Actual_RUL,Predicted_RUL
125.0,109.73896
125.0,108.324715
125.0,107.31644
125.0,108.48571
125.0,109.48708
125.0,110.89294
125.0,107.96547
125.0,107.480225
125.0,108.356445
125.0,109.33743
125.0,110.01557
125.0,107.79326
125.0,107.38893
125.0,109.62192
125.0,110.70162
125.0,107.62118
125.0,108.31376
125.0,109.737724
125.0,111.70703
125.0,108.84367
125.0,108.65854
125.0,106.618805
125.0,106.7302
125.0,105.043015
125.0,102.33005
125.0,106.293564
125.0,107.15318
125.0,105.28077
125.0,108.05113
125.0,111.06291
125.0,109.448135
125.0,108.65114
125.0,105.99956
125.0,109.64907
125.0,108.52152
125.0,110.02253
125.0,107.7459
125.0,107.30343
125.0,108.65794
125.0,110.10189
125.0,112.43113
125.0,109.40504
125.0,109.89028
125.0,108.446205
125.0,112.08014
125.0,112.632576
125.0,110.430954
125.0,109.17508
125.0,112.969086
125.0,111.818565
125.0,106.78151
125.0,108.30692
125.0,111.91299
125.0,110.92316
125.0,111.34473
125.0,109.62951
125.0,107.78117
125.0,107.54587
125.0,107.53102
125.0,106.64509
125.0,108.23488
125.0,106.20869
125.0,104.868095
125.0,101.51466
125.0,98.547066
125.0,103.01121
125.0,101.85877
125.0,101.42183
125.0,107.50936
125.0,106.46215
125.0,104.55576
125.0,102.160774
125.0,97.48337
125.0,102.599434
125.0,102.53453
125.0,101.07641
125.0,100.25073
125.0,101.32911
125.0,98.53754
125.0,100.257454
125.0,97.68367
125.0,97.84941
125.0,95.62046
125.0,92.4832
125.0,94.28886
125.0,98.66416
125.0,99.59754
125.0,95.76849
125.0,98.31241
125.0,96.01368
125.0,98.10087
125.0,95.7698
125.0,90.26643
124.0,91.44404
123.0,94.773544
122.0,95.02191
121.0,99.447105
120.0,100.70466
119.0,102.87524
118.0,101.543755
117.0,101.82632
116.0,96.32023
115.0,93.94017
114.0,93.46415
113.0,90.450066
112.0,93.98814
111.0,94.93273
110.0,93.056
109.0,88.283066
108.0,84.88594
107.0,86.02555
106.0,89.74235
105.0,87.01943
104.0,87.068245
103.0,89.157936
102.0,90.763016
101.0,89.38563
100.0,90.32124
99.0,90.09123
98.0,91.575905
97.0,91.534164
96.0,90.04732
95.0,85.36024
94.0,81.99842
93.0,84.22312
92.0,85.35409
91.0,83.35027
90.0,80.951515
89.0,80.95024
88.0,72.80153
87.0,68.29698
86.0,69.868385
85.0,65.29671
84.0,65.58945
83.0,68.09765
82.0,69.769325
81.0,66.01002
80.0,63.997025
79.0,68.99135
78.0,70.845985
77.0,64.387726
76.0,67.66325
75.0,63.215984
74.0,60.0058
73.0,60.392624
72.0,59.040127
71.0,55.698196
70.0,53.325775
69.0,52.811947
68.0,54.779907
67.0,57.16723
66.0,54.64388
65.0,56.374844
64.0,61.344955
63.0,60.62703
62.0,59.34536
61.0,59.855476
60.0,58.432022
59.0,50.907574
58.0,46.29815
57.0,43.825012
56.0,40.2898
125.0,124.023125
125.0,122.644485
125.0,124.126
125.0,125.386116
125.0,126.51415
125.0,126.48293
125.0,125.6671
125.0,126.83193
125.0,127.54138
125.0,127.56593
125.0,125.91931
125.0,127.18263
125.0,124.93265
125.0,125.20066
125.0,125.82713
125.0,124.3263
125.0,124.61971
125.0,123.677284
125.0,123.48193
125.0,124.21389
125.0,124.152885
125.0,124.886765
125.0,124.59525
125.0,124.62905
125.0,125.93688
125.0,127.114624
125.0,125.13311
125.0,126.35043
125.0,124.731705
125.0,126.059685
125.0,125.6901
125.0,123.28385
125.0,123.032425
125.0,125.71388
125.0,126.03558
125.0,128.09093
125.0,126.05745
125.0,125.79022
125.0,125.3144
125.0,128.32956
125.0,125.75562
125.0,123.78509
125.0,121.3512
125.0,124.1013
125.0,124.738434
125.0,125.99398
125.0,125.52583
125.0,125.21802
125.0,123.48586
125.0,124.40844
125.0,122.30168
125.0,121.59706
125.0,121.7657
125.0,121.17798
125.0,121.25081
125.0,122.39941
125.0,120.74353
125.0,122.74257
125.0,124.38129
125.0,125.64054
125.0,126.20457
125.0,124.75701
125.0,126.93549
125.0,127.96314
125.0,126.34948
125.0,126.10515
125.0,127.69402
125.0,126.53509
125.0,126.29126
125.0,126.23341
125.0,126.084595
125.0,126.081985
125.0,127.031845
125.0,124.97838
125.0,124.19683
125.0,122.87573
125.0,123.800835
125.0,123.070755
125.0,123.34527
125.0,124.34028
125.0,125.23715
125.0,125.1138
125.0,124.51266
125.0,125.0972
125.0,124.92008
125.0,126.36325
125.0,123.76751
125.0,125.73969
125.0,124.6294
125.0,124.42636
125.0,123.184875
125.0,122.7395
125.0,123.41365
125.0,123.39114
125.0,122.531044
125.0,122.14751
125.0,122.54523
125.0,120.79618
125.0,120.27342
125.0,121.43104
125.0,122.9226
125.0,121.839806
125.0,123.05668
125.0,123.1886
125.0,123.92035
125.0,125.56373
125.0,126.704636
125.0,124.89474
125.0,124.79505
125.0,124.264824
125.0,123.99322
125.0,123.574135
125.0,124.12693
125.0,121.828445
125.0,119.18476
125.0,119.75828
125.0,119.91766
125.0,117.94936
125.0,118.458244
125.0,121.17114
125.0,121.17356
125.0,121.767426
125.0,121.70025
125.0,120.49893
125.0,120.546875
125.0,121.429115
125.0,121.13296
125.0,120.94985
125.0,119.00194
125.0,118.36876
125.0,118.20146
125.0,118.09546
125.0,115.65366
125.0,110.72868
125.0,110.79225
125.0,113.15709
125.0,111.521935
125.0,112.85879
125.0,111.267746
124.0,112.20333
123.0,113.10099
122.0,114.43876
121.0,113.57782
120.0,110.792336
119.0,114.0025
118.0,113.56241
117.0,111.77346
116.0,112.25828
115.0,112.81266
114.0,113.82297
113.0,113.11102
112.0,115.685104
111.0,113.616684
110.0,114.529434
109.0,112.77913
108.0,109.59866
107.0,108.31866
106.0,110.4646
105.0,112.048584
104.0,111.727356
103.0,113.449066
102.0,115.26716
101.0,116.414116
100.0,113.976585
99.0,114.57623
98.0,114.43041
97.0,113.05189
96.0,113.7035
95.0,109.65338
94.0,107.855316
93.0,110.31836
92.0,108.17944
91.0,108.92842
90.0,107.39067
89.0,106.77659
88.0,107.81133
87.0,107.811226
86.0,104.64937
85.0,103.07896
84.0,103.572
83.0,104.37831
82.0,99.771935
81.0,101.39706
80.0,103.80598
79.0,101.0717
78.0,96.905785
77.0,94.27955
76.0,88.4224
75.0,89.25453
74.0,93.12791
73.0,90.395706
72.0,88.23975
71.0,88.58987
70.0,87.033646
69.0,89.98288
68.0,89.70727
67.0,90.95486
66.0,89.75464
65.0,86.061325
64.0,81.595825
63.0,84.00202
62.0,87.75571
61.0,84.48821
60.0,82.12626
59.0,82.595215
58.0,88.92788
57.0,89.05456
56.0,84.83194
125.0,122.854546
125.0,121.93063
125.0,121.51763
125.0,121.835556
125.0,122.13265
125.0,122.73115
125.0,121.24472
125.0,120.36435
125.0,120.41851
125.0,121.04829
125.0,122.48316
125.0,120.23632
125.0,119.92537
125.0,119.94368
125.0,120.78557
125.0,120.29025
125.0,123.493675
125.0,124.312996
125.0,122.978546
125.0,123.393715
125.0,122.18404
125.0,119.94349
125.0,120.56823
125.0,121.37429
125.0,117.56939
125.0,118.36574
125.0,116.99162
125.0,118.10431
125.0,117.175705
125.0,119.79137
125.0,119.71258
125.0,118.648445
125.0,119.349655
125.0,118.906395
125.0,116.58143
125.0,117.35235
125.0,117.19561
125.0,117.86302
125.0,119.212296
125.0,118.88516
125.0,118.61281
125.0,120.28329
125.0,121.897026
124.0,122.51572
123.0,124.1113
122.0,123.746666
121.0,121.38034
120.0,121.426445
119.0,119.57683
118.0,121.58382
117.0,120.35753
116.0,118.64527
115.0,119.015465
114.0,116.78876
113.0,115.71293
112.0,113.88877
111.0,113.49063
110.0,112.786156
109.0,113.471405
108.0,113.95088
107.0,112.762276
106.0,114.70911
105.0,114.24761
104.0,117.28276
103.0,120.45631
102.0,117.50595
101.0,113.81196
100.0,111.04829
99.0,111.04476
98.0,108.79526
97.0,107.628654
96.0,110.93282
95.0,109.001
94.0,111.82333
93.0,112.11875
92.0,114.38647
91.0,113.92121
90.0,116.17066
89.0,115.956276
88.0,114.83871
87.0,115.5256
86.0,109.99589
85.0,109.45881
84.0,108.9641
83.0,109.01275
82.0,111.58329
81.0,112.36854
80.0,111.580086
79.0,110.28764
78.0,111.660645
77.0,109.10587
76.0,106.402756
75.0,108.001305
74.0,106.49609
73.0,101.26691
72.0,100.5081
71.0,97.64929
70.0,94.01761
69.0,91.45979
68.0,87.29614
67.0,89.04137
125.0,87.783676
125.0,92.79148
125.0,96.74207
125.0,96.78908
125.0,97.814354
125.0,95.516365
125.0,92.43764
125.0,93.97066
125.0,93.759384
125.0,94.68082
125.0,93.03914
125.0,92.37981
125.0,89.01773
125.0,89.25635
125.0,86.90531
125.0,85.61908
125.0,87.69904
125.0,86.51611
125.0,86.90992
125.0,91.03922
125.0,96.85356
125.0,95.15576
125.0,93.88256
125.0,91.46117
125.0,91.39919
125.0,88.077576
124.0,85.34386
123.0,88.62153
122.0,85.484314
121.0,85.09151
120.0,87.912636
119.0,85.11436
118.0,82.40393
117.0,78.049385
116.0,77.50495
115.0,74.3575
114.0,75.79157
113.0,76.38276
112.0,76.5933
111.0,73.663315
110.0,79.23712
109.0,80.40666
108.0,83.077835
107.0,82.42305
106.0,78.54529
105.0,75.44009
104.0,74.34673
103.0,78.53771
102.0,78.91566
101.0,80.929474
100.0,83.364944
99.0,80.727745
98.0,79.12503
97.0,76.35504
96.0,76.041626
95.0,72.546104
94.0,73.08005
93.0,72.507286
92.0,73.32597
91.0,68.99202
90.0,65.26819
89.0,63.180836
88.0,61.21135
87.0,58.108402
86.0,60.911526
85.0,62.826283
84.0,56.96855
83.0,52.79166
82.0,53.87183
81.0,56.888638
80.0,57.130222
79.0,55.46098
78.0,52.57184
125.0,116.06404
125.0,113.79922
125.0,116.27856
125.0,112.55067
125.0,111.34961
125.0,113.7652
125.0,114.47419
125.0,111.70277
125.0,112.633575
125.0,117.53098
125.0,116.296005
125.0,117.0168
125.0,116.50414
125.0,115.47208
125.0,115.9676
125.0,118.2415
125.0,118.64452
125.0,116.76662
125.0,114.77611
125.0,114.93183
125.0,114.3183
125.0,113.80144
125.0,113.92065
125.0,112.7539
125.0,108.75449
125.0,108.20984
125.0,108.36348
125.0,113.24364
125.0,114.2927
125.0,115.8158
125.0,114.02865
125.0,114.17886
125.0,114.69905
125.0,114.46498
125.0,114.212074
125.0,110.3467
125.0,111.93091
125.0,110.12432
125.0,111.230644
125.0,111.18301
125.0,108.55423
125.0,107.26602
125.0,106.98592
125.0,107.466835
125.0,108.98655
125.0,109.08717
125.0,109.033264
125.0,107.70159
125.0,106.63895
125.0,105.716415
125.0,107.95492
125.0,110.820946
125.0,112.18011
125.0,112.903015
125.0,114.65248
125.0,116.28327
125.0,110.42264
125.0,109.33317
125.0,107.862946
125.0,109.41439
125.0,110.223694
125.0,107.81713
125.0,104.2576
125.0,105.4447
125.0,102.246704
125.0,101.46384
125.0,100.79353
125.0,100.8428
125.0,101.46209
125.0,100.88547
125.0,104.59725
125.0,106.457275
125.0,107.728264
125.0,107.531456
125.0,99.10706
125.0,104.55941
125.0,103.32188
125.0,103.117386
125.0,105.16833
125.0,104.378044
125.0,101.70804
125.0,99.328415
125.0,96.12319
125.0,96.609665
125.0,99.25215
125.0,98.67435
125.0,98.84228
125.0,97.85403
125.0,100.304184
125.0,100.827805
125.0,101.33321
125.0,104.02645
125.0,102.9415
125.0,102.93023
125.0,96.17557
125.0,96.53437
125.0,96.596405
125.0,96.733864
125.0,96.97311
125.0,98.151794
125.0,100.04422
125.0,100.477005
125.0,102.07452
125.0,101.39624
125.0,97.49827
125.0,97.16706
125.0,96.65264
124.0,96.460014
123.0,97.32404
122.0,95.82781
121.0,98.02444
120.0,97.931625
119.0,98.53086
118.0,98.80857
117.0,93.8456
116.0,94.27453
125.0,111.48048
125.0,110.01569
125.0,110.337326
125.0,112.55416
125.0,113.40429
125.0,116.641106
125.0,114.29502
125.0,115.17859
125.0,111.04165
125.0,109.05091
125.0,108.80527
125.0,107.844025
125.0,108.10629
125.0,109.06476
125.0,106.045494
125.0,104.74219
125.0,104.37664
125.0,101.349754
125.0,102.90962
125.0,101.13501
125.0,99.61611
125.0,103.84469
125.0,100.999374
125.0,102.45861
125.0,101.98643
125.0,105.342674
124.0,106.41019
123.0,105.29229
122.0,106.41027
121.0,105.39346
120.0,105.465
119.0,103.17948
118.0,101.83556
117.0,101.14073
116.0,97.25123
125.0,109.22659
125.0,112.13728
125.0,111.3386
125.0,109.423515
125.0,109.5934
125.0,110.557434
125.0,102.122475
125.0,99.73443
125.0,100.066376
125.0,101.35083
125.0,103.7621
125.0,102.75126
125.0,105.28562
125.0,101.65727
125.0,103.08969
125.0,100.53719
125.0,100.79594
125.0,105.26325
125.0,105.91085
125.0,104.665504
125.0,102.999985
125.0,102.13418
125.0,105.26676
125.0,104.683044
125.0,102.11377
125.0,105.52697
125.0,100.64043
125.0,96.917175
125.0,95.70525
125.0,97.46197
125.0,98.75736
125.0,97.753365
125.0,100.29422
125.0,100.85159
125.0,100.65819
125.0,99.138695
125.0,98.55542
125.0,93.3273
125.0,92.344284
125.0,98.44409
125.0,100.920845
125.0,98.871605
125.0,99.37495
125.0,97.447784
125.0,98.63605
125.0,94.14121
124.0,95.50514
123.0,90.44854
