Actual_RUL,Predicted_RUL
59.0,50.500946
58.0,50.955906
57.0,53.614925
56.0,55.161
55.0,54.583405
54.0,55.363815
53.0,54.51906
52.0,52.488453
51.0,51.73628
50.0,52.422337
49.0,46.766087
48.0,44.074207
47.0,41.700195
46.0,39.79163
45.0,35.955906
44.0,32.42213
43.0,30.98167
42.0,35.23169
41.0,29.154093
40.0,30.945204
39.0,28.723642
38.0,26.592869
37.0,27.10303
36.0,30.058645
35.0,31.670284
34.0,32.912865
33.0,34.576675
32.0,32.702587
31.0,33.847958
30.0,34.20624
29.0,30.58574
28.0,31.44312
27.0,31.17865
26.0,29.484838
25.0,26.255651
24.0,27.383347
23.0,27.573662
22.0,24.33712
21.0,22.084513
20.0,22.161726
19.0,22.496525
104.0,108.53661
103.0,108.48252
102.0,112.62537
101.0,109.42443
100.0,115.93769
99.0,117.47181
98.0,117.1187
97.0,117.108734
96.0,117.54753
95.0,118.60908
94.0,118.39893
93.0,115.54088
92.0,112.908195
91.0,117.30115
90.0,116.838104
89.0,114.35186
88.0,114.971634
87.0,113.10864
86.0,115.83176
85.0,114.94778
84.0,104.92018
83.0,107.29159
82.0,112.23074
81.0,108.536705
80.0,105.325584
125.0,111.77239
125.0,110.479805
125.0,111.76432
125.0,108.65475
125.0,107.91565
125.0,111.214455
125.0,113.706696
125.0,115.42148
125.0,115.85752
125.0,121.3856
125.0,122.13161
125.0,122.36741
125.0,123.85019
125.0,125.303444
125.0,126.21328
125.0,126.91637
125.0,126.76203
125.0,126.07326
125.0,128.26158
125.0,128.51384
125.0,126.34258
125.0,128.4026
125.0,125.900375
125.0,122.097595
125.0,120.801125
125.0,119.335495
125.0,114.76361
125.0,112.48761
125.0,110.88868
125.0,108.69666
125.0,108.78655
125.0,103.205185
125.0,106.47898
125.0,97.71031
125.0,94.17018
125.0,94.68962
125.0,93.01528
125.0,100.323074
125.0,103.41256
125.0,109.641785
125.0,111.83795
125.0,117.66004
125.0,119.285934
125.0,122.86959
125.0,123.42412
125.0,123.518295
125.0,121.78084
125.0,121.5938
125.0,122.09544
125.0,121.98775
125.0,122.018425
125.0,124.55227
125.0,122.56924
125.0,122.701225
125.0,121.65626
125.0,121.21159
125.0,118.90205
125.0,117.183525
125.0,115.21843
125.0,117.45582
125.0,112.32657
125.0,111.261826
125.0,114.20996
125.0,106.84587
125.0,103.16867
125.0,97.88934
125.0,94.99102
125.0,104.27502
125.0,106.39392
125.0,105.99094
125.0,102.26618
125.0,106.00488
125.0,103.272095
125.0,111.325165
125.0,112.50183
125.0,111.40592
125.0,107.51393
125.0,105.89953
125.0,105.53142
125.0,105.97598
125.0,104.82622
125.0,109.84222
125.0,109.189514
125.0,111.515335
125.0,113.68353
125.0,115.96627
125.0,115.403305
125.0,112.48011
125.0,115.36888
125.0,116.82597
125.0,117.33953
125.0,115.41927
125.0,115.70819
125.0,112.618225
125.0,112.95074
125.0,109.35773
125.0,108.12428
125.0,110.45901
125.0,109.624214
125.0,102.56574
125.0,97.71444
125.0,95.47789
125.0,98.70969
125.0,97.00713
125.0,100.73676
125.0,98.53212
125.0,98.115204
125.0,92.62668
125.0,100.346596
125.0,104.90533
125.0,107.389305
125.0,111.427414
125.0,115.33714
125.0,118.93938
125.0,122.80645
125.0,122.04362
125.0,119.536064
124.0,118.927666
123.0,116.62976
122.0,117.59372
121.0,116.037415
120.0,115.57469
119.0,114.89691
118.0,113.26596
117.0,114.18359
116.0,113.01963
115.0,107.577385
114.0,108.62415
113.0,104.50762
112.0,98.21964
111.0,102.21374
110.0,102.177505
109.0,99.778336
108.0,96.33223
107.0,101.55076
125.0,100.964676
125.0,104.2696
125.0,101.18539
125.0,94.42435
125.0,100.714035
125.0,105.47536
125.0,106.441124
125.0,97.38987
125.0,97.290184
125.0,94.81925
125.0,96.97408
125.0,90.7805
125.0,90.39711
125.0,98.03074
125.0,102.46387
125.0,102.64693
125.0,101.60621
125.0,104.22868
125.0,99.932045
125.0,106.83487
125.0,107.98704
125.0,105.10028
125.0,95.99496
125.0,88.476326
125.0,90.44376
125.0,85.19371
125.0,93.716415
125.0,89.24052
125.0,89.70754
125.0,89.93623
125.0,92.08328
125.0,101.42696
125.0,99.69341
125.0,106.43547
125.0,110.129196
125.0,110.15654
125.0,109.61621
125.0,99.44044
125.0,95.5789
125.0,89.18146
125.0,91.45451
125.0,95.273735
124.0,89.701614
123.0,92.2955
122.0,87.802376
121.0,85.34124
120.0,84.142624
119.0,89.22465
118.0,93.722855
117.0,98.28629
116.0,91.285965
115.0,90.176056
114.0,81.74419
113.0,73.279076
112.0,66.41435
111.0,64.076546
125.0,99.96043
125.0,105.28841
125.0,104.513054
125.0,104.249245
125.0,107.05509
125.0,109.01042
125.0,105.65638
125.0,103.39651
125.0,103.47883
124.0,107.599174
123.0,114.39414
122.0,111.474915
121.0,112.60105
120.0,110.830696
119.0,103.108055
118.0,99.94198
117.0,104.027084
116.0,101.46062
115.0,102.7491
114.0,99.45666
113.0,105.97674
112.0,109.6295
111.0,111.130264
110.0,108.87566
109.0,109.93723
108.0,108.96025
107.0,109.48917
106.0,110.49103
105.0,111.94122
104.0,117.169365
103.0,113.888
102.0,113.37123
101.0,110.7351
100.0,110.0421
99.0,102.72333
98.0,100.56438
97.0,102.34923
96.0,100.8195
95.0,100.7776
94.0,109.05163
93.0,111.78982
92.0,106.16469
91.0,102.68685
90.0,99.28211
89.0,92.42392
88.0,88.943985
87.0,88.448235
86.0,82.1471
85.0,75.94048
84.0,72.56355
83.0,69.170395
82.0,69.91787
81.0,71.604744
80.0,64.51536
79.0,70.35278
78.0,67.73332
77.0,74.42078
76.0,72.45779
75.0,71.281044
74.0,73.31943
73.0,78.42182
72.0,83.348076
71.0,72.72286
70.0,68.978485
69.0,69.88437
68.0,73.25104
67.0,80.95576
66.0,82.12985
65.0,83.5303
64.0,92.1986
63.0,101.878265
62.0,100.95679
61.0,103.10316
60.0,103.275635
59.0,105.56916
58.0,103.909874
57.0,101.81223
56.0,104.29959
55.0,105.1232
54.0,101.07692
53.0,98.478485
52.0,99.814575
51.0,103.78998
50.0,94.464554
49.0,92.23586
48.0,78.479034
47.0,77.17287
46.0,76.33887
45.0,77.48348
44.0,65.397675
43.0,69.04145
42.0,63.02896
41.0,56.917805
40.0,50.0231
39.0,51.988945
38.0,53.70864
37.0,54.71714
36.0,51.79763
35.0,49.602844
34.0,45.457153
33.0,40.780834
32.0,35.787697
31.0,32.853275
30.0,33.75213
29.0,34.89773
28.0,35.431248
27.0,33.89154
26.0,31.76811
25.0,36.06151
24.0,34.16272
23.0,32.964066
22.0,31.92404
21.0,27.220894
20.0,22.909773
19.0,21.095201
18.0,19.644093
17.0,20.15653
16.0,20.582312
125.0,109.186646
125.0,104.23212
125.0,102.31247
125.0,103.53049
125.0,105.16671
125.0,106.99138
125.0,107.4282
125.0,109.92769
125.0,109.44398
125.0,114.265915
125.0,113.72201
125.0,114.7042
125.0,117.183624
125.0,121.52931
125.0,122.56137
125.0,122.07607
125.0,123.399216
125.0,120.74305
125.0,120.46448
125.0,121.38978
125.0,118.65145
125.0,117.406944
125.0,117.27777
125.0,112.7896
125.0,111.33307
125.0,108.738655
125.0,106.16139
125.0,106.65559
125.0,109.5533
125.0,109.29031
125.0,112.02132
125.0,109.7433
125.0,109.31757
125.0,117.757935
125.0,119.27907
125.0,121.417595
125.0,121.87568
125.0,123.23643
125.0,121.85172
125.0,124.71919
125.0,124.98302
125.0,126.71107
125.0,124.92433
125.0,125.031265
125.0,124.82377
125.0,125.41419
125.0,124.92284
125.0,123.96915
125.0,124.869576
125.0,125.510605
125.0,123.85861
125.0,121.50487
125.0,120.885765
125.0,121.7673
125.0,118.60536
125.0,119.17543
125.0,122.54762
125.0,123.822845
125.0,122.83484
125.0,119.04168
125.0,118.65821
125.0,118.609886
125.0,115.818756
125.0,110.739265
125.0,108.74962
125.0,108.0134
125.0,106.80232
125.0,99.87131
125.0,97.41657
124.0,97.80236
123.0,101.6989
122.0,98.69402
121.0,93.86269
120.0,101.509224
119.0,106.36149
118.0,106.12395
117.0,108.18807
116.0,112.715454
115.0,116.800835
114.0,119.01157
113.0,121.65109
112.0,121.28051
111.0,121.81088
110.0,122.22527
109.0,118.78468
108.0,121.97536
107.0,123.196396
106.0,125.511246
105.0,120.13964
104.0,119.17974
103.0,118.28343
102.0,117.932274
101.0,114.43468
100.0,112.65122
99.0,110.37315
98.0,106.92881
97.0,104.98022
96.0,100.89383
95.0,94.92459
94.0,94.86376
93.0,100.798
92.0,92.62123
91.0,92.75937
90.0,97.744835
89.0,102.39533
88.0,93.89649
87.0,95.46956
86.0,99.26193
85.0,107.33425
84.0,112.64124
83.0,114.13417
82.0,112.089714
81.0,109.32853
80.0,102.33411
79.0,101.53108
78.0,101.25187
77.0,95.87586
76.0,101.46376
75.0,90.45242
74.0,96.63434
73.0,101.31819
72.0,103.15521
71.0,104.03701
70.0,109.65171
69.0,105.59547
68.0,105.69211
67.0,108.41342
66.0,110.198875
65.0,109.04484
64.0,100.88534
63.0,104.52273
62.0,99.56184
61.0,95.141106
60.0,100.95262
59.0,96.468185
58.0,86.893684
57.0,87.556984
56.0,85.76245
55.0,85.19908
54.0,95.74053
53.0,91.116234
52.0,78.03432
51.0,64.22809
50.0,61.90823
49.0,62.806435
48.0,64.40051
47.0,59.303226
46.0,53.343544
45.0,52.798805
44.0,50.2941
43.0,52.384045
42.0,57.40019
41.0,59.48985
40.0,54.659195
39.0,50.69096
38.0,52.73431
37.0,53.863556
36.0,59.294
35.0,68.219025
34.0,63.04226
33.0,60.120506
32.0,56.919193
31.0,57.403965
30.0,66.81634
29.0,62.317093
28.0,50.82913
27.0,52.255234
26.0,46.21529
25.0,38.858875
24.0,36.779324
23.0,30.193892
22.0,26.838776
21.0,23.936451
20.0,22.001125
19.0,21.158968
18.0,22.413794
17.0,21.911581
16.0,18.855366
15.0,17.67963
14.0,16.193195
13.0,13.899823
12.0,13.244082
11.0,11.127892
10.0,8.403617
9.0,8.985348
8.0,9.369606
7.0,7.6778545
125.0,106.99413
125.0,106.68222
125.0,105.962166
125.0,94.5415
125.0,91.00464
125.0,91.73616
125.0,91.26271
125.0,94.67639
125.0,101.85313
125.0,102.29299
125.0,103.688126
125.0,111.89764
125.0,114.69548
125.0,120.05695
125.0,119.977516
125.0,118.85908
125.0,121.63238
125.0,122.29047
125.0,124.629456
125.0,124.68003
125.0,124.64266
125.0,124.98228
125.0,122.67881
125.0,122.090805
125.0,123.370445
125.0,123.36032
125.0,118.99234
125.0,118.30617
125.0,115.73299
125.0,119.025375
125.0,109.67548
125.0,112.448494
125.0,111.94398
125.0,99.25135
125.0,93.0308
125.0,98.665665
125.0,91.76957
125.0,91.56934
125.0,92.81201
125.0,92.60373
125.0,95.316345
125.0,94.70005
125.0,103.50743
125.0,114.11105
125.0,109.89941
125.0,110.32623
125.0,113.07598
125.0,114.68741
125.0,114.84472
125.0,117.438934
125.0,118.474434
125.0,117.30778
125.0,114.347176
125.0,111.818275
125.0,112.56806
125.0,115.232925
125.0,114.37059
125.0,113.18823
125.0,106.296074
125.0,107.085144
125.0,104.827255
125.0,105.05521
125.0,106.18552
125.0,103.646095
125.0,103.78083
125.0,110.28341
125.0,96.46073
125.0,106.27336
125.0,107.990746
125.0,112.7192
125.0,111.83258
125.0,111.669174
125.0,111.55497
125.0,116.967995
125.0,113.80607
125.0,116.2959
125.0,116.36836
125.0,116.58358
125.0,118.46225
125.0,118.31564
125.0,117.1615
125.0,118.306404
125.0,116.75834
125.0,112.9866
125.0,113.09019
125.0,112.43216
125.0,112.18749
125.0,109.56577
125.0,101.290695
125.0,99.74199
125.0,99.24943
125.0,94.36716
125.0,95.13861
125.0,98.69559
125.0,99.12882
125.0,102.32687
125.0,85.621216
125.0,96.69863
125.0,94.638756
125.0,96.640076
125.0,95.81353
125.0,92.863945
125.0,95.48987
125.0,94.98492
125.0,100.47769
125.0,99.12765
125.0,103.74637
125.0,106.45107
125.0,113.7815
124.0,112.840645
123.0,110.99147
122.0,108.370094
121.0,101.05551
120.0,97.01667
119.0,101.35268
118.0,97.668945
117.0,98.23861
116.0,96.561264
115.0,92.57333
114.0,96.015976
113.0,90.30255
112.0,89.541145
111.0,90.76052
110.0,92.58521
109.0,91.3064
108.0,91.28587
107.0,90.87504
106.0,91.62196
105.0,85.09407
104.0,78.227585
103.0,67.33847
102.0,63.229145
101.0,70.84306
100.0,68.80169
99.0,59.829205
98.0,59.9562
97.0,67.5705
96.0,75.690056
95.0,72.26462
94.0,71.72165
93.0,67.990685
92.0,76.42711
91.0,74.70522
125.0,122.80258
125.0,123.172035
125.0,120.01904
125.0,119.75713
125.0,119.671906
125.0,120.27681
125.0,119.048965
125.0,118.120804
125.0,117.034706
125.0,118.083496
125.0,117.30296
125.0,117.25981
125.0,116.03882
125.0,115.90962
125.0,116.73434
125.0,117.75649
125.0,116.788795
125.0,118.97949
124.0,119.951004
123.0,121.377045
122.0,123.07437
121.0,120.72104
120.0,117.98858
119.0,119.329025
118.0,119.02032
117.0,119.55974
116.0,119.962494
115.0,119.61336
114.0,120.881546
113.0,119.68266
112.0,119.51419
111.0,121.23532
110.0,120.298546
109.0,119.55525
108.0,121.21816
107.0,120.54877
106.0,116.60925
105.0,112.973755
104.0,112.13231
103.0,113.29984
102.0,114.26223
101.0,116.10567
100.0,114.84594
99.0,111.716446
98.0,113.71542
97.0,116.11972
96.0,116.11212
95.0,118.53098
94.0,117.67543
93.0,118.51336
92.0,117.9144
91.0,115.53444
90.0,115.687096
89.0,115.81188
88.0,114.46047
87.0,111.8734
86.0,112.16211
85.0,112.60833
84.0,114.230415
83.0,113.27056
82.0,113.854195
81.0,114.936584
80.0,112.84466
79.0,111.42459
78.0,111.05426
77.0,111.49271
76.0,104.93129
75.0,101.779015
74.0,100.926346
73.0,99.05963
72.0,101.99482
71.0,105.92218
70.0,100.622116
69.0,98.39863
68.0,99.48901
67.0,99.680466
66.0,97.82978
65.0,100.40855
64.0,93.720604
63.0,92.499374
62.0,86.077896
61.0,82.82004
60.0,77.93593
59.0,72.185425
58.0,75.07526
57.0,73.339355
56.0,67.67982
55.0,69.97334
54.0,71.20781
53.0,65.03566
52.0,64.77252
51.0,65.24584
50.0,61.187355
49.0,66.74479
48.0,58.59829
47.0,58.088703
46.0,62.69393
45.0,68.5411
44.0,73.14172
43.0,76.40604
42.0,82.24339
41.0,80.2232
40.0,76.35052
39.0,69.51366
38.0,63.006252
37.0,65.61286
36.0,63.799805
35.0,60.305782
34.0,51.032146
33.0,57.92299
32.0,57.122963
31.0,53.597828
30.0,50.810734
29.0,45.743664
28.0,43.983673
27.0,43.98809
26.0,38.586895
25.0,32.541553
24.0,32.29092
23.0,29.457464
22.0,26.968218
21.0,25.31024
20.0,24.941761
19.0,22.172655
18.0,22.022938
17.0,19.456062
16.0,18.517267
15.0,16.601976
14.0,15.1637945
13.0,14.36463
12.0,15.743031
125.0,116.60664
125.0,118.03396
125.0,118.115776
125.0,117.96225
125.0,117.539276
125.0,122.36863
125.0,122.798195
125.0,119.446465
125.0,121.72882
124.0,120.00401
123.0,114.61628
122.0,114.97632
121.0,113.0993
120.0,113.738335
119.0,112.83981
118.0,112.80276
117.0,113.4917
116.0,108.231865
115.0,105.293655
114.0,104.29171
113.0,104.50205
112.0,102.29105
111.0,94.76733
110.0,101.31374
109.0,105.49815
108.0,101.979546
107.0,93.152084
106.0,87.68837
105.0,94.671364
104.0,91.24202
103.0,100.26955
102.0,97.79635
101.0,92.379105
100.0,91.99537
99.0,91.07853
98.0,90.24266
97.0,90.659676
96.0,89.84397
95.0,97.48133
94.0,93.057396
93.0,90.292755
92.0,95.62668
91.0,91.53319
90.0,88.38687
89.0,89.18451
88.0,93.13556
87.0,88.539505
86.0,90.42386
85.0,93.53205
84.0,99.44041
83.0,97.84286
82.0,95.19219
81.0,97.58561
80.0,109.81911
125.0,123.178925
125.0,123.59634
125.0,121.72788
125.0,123.54737
125.0,122.60535
125.0,123.26031
125.0,124.29424
125.0,125.17713
125.0,124.30425
125.0,124.263214
125.0,124.36154
125.0,123.797775
125.0,124.4901
125.0,123.333855
124.0,123.1377
123.0,124.79381
122.0,125.16993
121.0,124.507286
120.0,123.942566
119.0,122.21943
118.0,120.031746
117.0,121.17135
116.0,123.21022
115.0,123.94372
114.0,124.33017
113.0,126.145424
112.0,125.90629
111.0,127.04355
110.0,127.70343
109.0,128.51826
108.0,127.21995
107.0,126.16627
106.0,125.35603
105.0,125.342636
104.0,123.43523
103.0,121.282906
102.0,120.07551
101.0,120.223694
100.0,120.881485
99.0,121.21056
98.0,122.52949
97.0,122.78695
96.0,121.52519
95.0,121.15333
94.0,120.6262
93.0,120.14174
92.0,119.49184
91.0,116.2041
90.0,116.657005
89.0,115.8328
88.0,113.661255
87.0,114.67131
86.0,113.79319
85.0,112.72761
84.0,112.74349
83.0,114.3831
82.0,112.14431
81.0,110.0981
80.0,110.306854
79.0,109.73462
78.0,110.17105
77.0,111.182205
76.0,111.98373
75.0,111.22889
74.0,108.03251
73.0,102.212204
72.0,102.80657
71.0,104.719955
70.0,105.0652
69.0,108.484924
68.0,108.51774
67.0,109.26261
66.0,107.427124
65.0,108.217354
64.0,107.39633
63.0,106.250336
62.0,107.825165
61.0,105.77776
60.0,108.30704
59.0,109.52133
58.0,110.24363
57.0,109.57926
56.0,107.0288
55.0,106.06255
54.0,104.53848
53.0,103.0034
52.0,98.99598
51.0,97.42903
50.0,94.26823
49.0,84.15455
48.0,83.68921
47.0,81.91558
46.0,78.17421
45.0,74.555595
44.0,63.112812
43.0,64.029945
42.0,61.458237
41.0,49.880302
40.0,43.58764
39.0,43.241405
38.0,44.295673
37.0,38.770073
36.0,37.53585
35.0,40.835983
34.0,41.64146
33.0,43.071278
32.0,43.00164
31.0,43.86584
30.0,42.506306
29.0,44.649086
28.0,51.08745
27.0,44.982567
26.0,41.688652
25.0,39.273144
24.0,35.602753
23.0,35.407543
22.0,34.885414
21.0,31.58956
20.0,28.105204
19.0,23.580183
18.0,22.904348
17.0,21.462584
16.0,20.741043
15.0,22.432922
14.0,20.479546
13.0,21.995687
12.0,21.099527
11.0,19.263708
10.0,17.217543
9.0,14.408964
8.0,12.492567
7.0,10.918436
117.0,114.527084
116.0,110.7193
115.0,107.64912
114.0,103.74012
113.0,105.25395
112.0,105.28428
111.0,96.97366
110.0,90.654655
109.0,87.15135
108.0,94.54716
107.0,91.94438
106.0,91.1887
105.0,88.89573
104.0,82.48679
103.0,78.33968
102.0,84.79558
101.0,87.83769
100.0,96.98595
99.0,93.260605
98.0,95.87403
97.0,94.42929
96.0,100.03257
95.0,101.877426
94.0,100.15915
93.0,105.692085
92.0,105.48514
91.0,104.77025
90.0,100.48687
89.0,107.6059
88.0,101.26058
87.0,102.565025
86.0,97.24479
85.0,104.96577
84.0,107.20881
83.0,107.49369
82.0,109.801285
81.0,107.3992
80.0,107.18328
79.0,110.31743
78.0,117.63132
77.0,119.11963
76.0,121.63098
75.0,122.0162
74.0,119.903824
125.0,119.38151
125.0,120.47705
125.0,120.58091
125.0,119.006805
125.0,118.01747
125.0,116.76321
125.0,115.89614
125.0,115.729744
125.0,116.59074
125.0,116.38209
125.0,117.46903
125.0,117.81054
125.0,120.3903
125.0,120.84571
125.0,121.40258
125.0,121.06125
125.0,120.33217
125.0,122.31495
125.0,124.38957
125.0,123.44474
125.0,123.37043
125.0,124.50202
125.0,123.97927
125.0,123.68942
125.0,123.698746
125.0,123.143906
125.0,122.59998
125.0,123.58163
125.0,122.382645
125.0,121.02756
125.0,118.95991
125.0,120.30655
125.0,119.492195
125.0,118.48929
125.0,116.12477
125.0,118.60559
125.0,117.94848
125.0,116.77336
125.0,116.910835
125.0,116.87196
124.0,117.406006
123.0,118.27713
122.0,120.34678
121.0,120.843704
120.0,120.66889
119.0,122.12238
118.0,121.091
117.0,122.0143
116.0,122.3012
115.0,121.34106
114.0,121.91703
113.0,121.57765
112.0,121.21805
111.0,117.753044
110.0,116.367226
109.0,116.5556
108.0,115.79502
107.0,117.499985
106.0,115.53136
105.0,115.83972
104.0,116.30034
103.0,115.39261
102.0,114.5184
101.0,112.87016
100.0,109.40154
99.0,111.48534
98.0,111.49911
97.0,110.61692
96.0,109.87725
95.0,107.44299
94.0,108.62731
93.0,111.38967
92.0,112.06379
91.0,109.513176
90.0,110.10308
89.0,111.121086
88.0,110.23627
87.0,109.32893
86.0,110.18744
85.0,110.09911
84.0,108.84826
83.0,109.136314
82.0,106.56182
81.0,104.87669
80.0,103.76981
79.0,98.66862
78.0,99.03941
77.0,99.06452
76.0,97.72197
75.0,100.476265
74.0,96.052864
73.0,92.6492
72.0,95.89487
71.0,92.41322
70.0,89.65328
69.0,88.64861
68.0,92.174286
67.0,95.674675
66.0,95.70085
65.0,93.10181
64.0,99.58967
63.0,101.10108
62.0,104.374825
61.0,94.65605
60.0,98.64031
59.0,101.28642
58.0,94.94221
57.0,92.55983
56.0,89.364204
55.0,91.90431
54.0,90.78344
53.0,94.53158
52.0,92.49901
51.0,94.927055
50.0,92.699844
49.0,83.69359
48.0,86.860596
47.0,81.51648
46.0,71.909134
45.0,71.48791
44.0,59.646694
43.0,53.27958
42.0,55.696606
41.0,49.05876
40.0,43.001827
39.0,38.316433
38.0,38.178925
37.0,37.191193
36.0,32.952087
35.0,33.39073
34.0,31.432829
33.0,30.040722
32.0,30.192513
31.0,28.560474
125.0,125.960304
125.0,125.64747
125.0,124.46055
125.0,123.01699
125.0,123.90945
125.0,124.72009
125.0,121.09501
125.0,116.85432
125.0,113.858795
125.0,103.744965
125.0,104.522224
125.0,96.986496
125.0,97.46394
125.0,93.260284
125.0,90.0857
125.0,83.12375
125.0,83.91511
124.0,76.30463
123.0,81.084526
122.0,85.59713
121.0,86.09596
120.0,87.517784
119.0,90.91855
118.0,99.91874
117.0,97.7486
116.0,99.95125
115.0,101.09326
114.0,110.47553
113.0,111.4396
112.0,113.1646
111.0,114.80071
110.0,116.93508
109.0,114.43647
108.0,111.81667
107.0,113.238495
106.0,108.25322
105.0,107.018326
104.0,98.11969
103.0,96.35138
102.0,92.51198
101.0,82.71138
100.0,78.421165
99.0,79.18137
98.0,80.37186
97.0,86.185295
96.0,92.46791
95.0,87.58919
94.0,89.73618
93.0,96.73459
92.0,99.30545
91.0,105.71479
90.0,105.48134
89.0,107.46678
88.0,110.306564
87.0,110.46673
86.0,111.872025
85.0,112.87656
84.0,111.33412
83.0,112.1985
82.0,114.38037
81.0,116.42395
80.0,118.42022
79.0,116.12269
78.0,116.87284
77.0,115.4223
76.0,111.34275
75.0,110.5083
74.0,107.494675
73.0,99.64467
72.0,96.487144
71.0,89.75143
70.0,77.22003
69.0,76.07093
68.0,74.334724
67.0,73.00094
66.0,63.47872
65.0,53.717453
64.0,49.274906
63.0,45.24034
62.0,44.261932
61.0,43.656742
60.0,40.96336
59.0,44.80085
58.0,44.887653
57.0,44.619915
56.0,47.86494
55.0,59.65549
54.0,57.28702
53.0,63.233265
52.0,63.891747
51.0,74.35848
50.0,77.10554
49.0,79.11733
48.0,75.064896
47.0,69.484985
46.0,66.872154
45.0,67.75427
44.0,65.82111
43.0,63.74839
42.0,65.00204
41.0,68.63845
40.0,58.958035
39.0,57.521202
38.0,53.766285
37.0,46.729156
36.0,37.051018
35.0,30.65661
34.0,27.963991
33.0,26.326094
32.0,25.48109
31.0,25.107965
30.0,24.891083
29.0,26.576933
28.0,27.68782
27.0,28.669313
26.0,28.007984
25.0,28.16156
24.0,26.69794
23.0,29.209751
22.0,32.902473
21.0,30.9535
20.0,29.797249
19.0,28.66181
18.0,25.153078
17.0,21.775585
16.0,17.915
15.0,14.9342375
14.0,13.425299
13.0,12.06482
12.0,12.54215
125.0,114.01074
125.0,111.590866
125.0,110.76279
125.0,109.70003
125.0,110.58925
125.0,108.919624
125.0,110.96009
125.0,110.98667
125.0,114.02348
125.0,114.69221
125.0,116.99647
125.0,118.022446
125.0,118.52629
125.0,118.458694
125.0,120.68177
125.0,120.68152
125.0,121.4719
125.0,118.70262
125.0,119.36367
125.0,116.62695
125.0,116.61992
125.0,114.35177
125.0,110.977684
125.0,110.91804
125.0,109.573814
125.0,113.019135
125.0,113.710976
125.0,109.93092
125.0,107.258995
125.0,107.97798
125.0,110.3821
125.0,110.87833
125.0,112.610054
125.0,113.65138
125.0,116.33467
