Actual_RUL,Predicted_RUL
125.0,123.908455
125.0,130.3823
125.0,131.87373
125.0,128.03809
125.0,128.60085
125.0,120.55768
125.0,118.5067
125.0,117.0694
125.0,112.55197
125.0,113.243935
125.0,112.326385
125.0,115.072426
125.0,117.33201
125.0,115.366905
125.0,115.24725
125.0,114.562485
125.0,119.52919
124.0,113.08292
123.0,114.71668
122.0,113.76477
121.0,116.542145
120.0,118.38344
119.0,122.32697
118.0,118.3921
117.0,122.083725
116.0,119.90112
115.0,115.64971
114.0,122.0752
113.0,119.58382
112.0,117.52578
111.0,117.791756
110.0,118.97103
109.0,116.728065
108.0,116.29414
107.0,117.05822
106.0,113.42349
105.0,116.9187
104.0,119.07829
103.0,113.85941
102.0,109.06088
101.0,112.394005
100.0,112.822044
99.0,114.125305
98.0,110.957
97.0,105.34987
96.0,100.37186
95.0,102.66928
94.0,104.937065
125.0,113.81627
125.0,112.99759
125.0,114.27648
125.0,114.23497
125.0,113.480225
125.0,111.82327
125.0,110.605156
125.0,109.210434
125.0,108.61878
125.0,108.8856
125.0,109.34869
125.0,108.888565
125.0,108.25841
125.0,107.53312
125.0,107.074036
125.0,106.76945
125.0,108.33428
125.0,107.22378
125.0,107.18657
125.0,106.97131
125.0,106.4784
125.0,108.81415
125.0,110.684975
125.0,109.63663
125.0,111.155655
125.0,111.52923
125.0,108.91816
125.0,110.62066
125.0,109.6216
125.0,109.542534
125.0,109.580055
125.0,111.02364
125.0,111.87666
125.0,113.71255
125.0,113.93693
125.0,114.28461
125.0,111.93578
125.0,110.39376
125.0,110.50517
125.0,109.6329
125.0,112.02316
125.0,111.21074
125.0,112.62953
125.0,110.646935
125.0,108.75161
125.0,107.95757
125.0,108.780556
125.0,106.449524
125.0,107.55312
125.0,106.41472
125.0,106.12738
125.0,105.810616
125.0,106.42199
125.0,105.24185
125.0,106.042114
125.0,107.25617
125.0,107.6933
125.0,105.90495
125.0,105.31314
125.0,103.706795
125.0,103.2594
125.0,104.67306
125.0,107.19338
125.0,107.33544
125.0,106.03635
125.0,107.81007
125.0,108.31859
125.0,107.874886
125.0,106.51057
125.0,105.132355
125.0,106.79317
125.0,105.73046
125.0,108.27133
125.0,105.657104
125.0,106.17129
125.0,107.26662
125.0,109.496056
125.0,107.42795
125.0,107.92674
125.0,108.39475
125.0,107.46062
125.0,103.64174
125.0,104.07928
125.0,102.271545
125.0,101.43301
125.0,101.924805
125.0,105.70003
125.0,103.70995
125.0,102.24825
125.0,97.7023
125.0,97.082954
125.0,100.423035
125.0,102.39835
125.0,104.32497
125.0,103.741066
125.0,104.40518
125.0,103.29138
124.0,102.95896
123.0,102.18819
122.0,102.42904
121.0,101.95092
120.0,101.22668
119.0,100.45882
118.0,99.22045
117.0,101.51568
116.0,106.47288
115.0,108.34526
114.0,108.38401
113.0,106.06268
112.0,110.55604
111.0,111.3306
110.0,103.13854
109.0,102.6054
108.0,97.939095
107.0,95.461205
106.0,92.81025
105.0,96.76162
104.0,95.545845
103.0,94.60324
102.0,95.13348
101.0,94.31074
100.0,100.275024
99.0,103.00372
98.0,104.85715
97.0,106.377426
96.0,106.11104
95.0,107.560036
94.0,110.10051
93.0,107.27676
92.0,104.750786
125.0,122.41723
125.0,116.629616
125.0,112.59115
125.0,108.8481
125.0,111.318825
125.0,114.74033
125.0,110.424515
125.0,115.774574
125.0,120.700714
125.0,124.37997
125.0,125.03609
125.0,127.78604
125.0,127.642914
125.0,125.44693
125.0,122.12686
125.0,122.34537
125.0,121.95419
125.0,119.39153
125.0,119.778275
125.0,123.91347
125.0,120.03753
125.0,124.544975
125.0,121.72569
125.0,117.60315
125.0,118.46915
125.0,115.42247
125.0,110.69398
125.0,111.00028
125.0,113.691956
125.0,114.745
125.0,112.579254
125.0,109.880554
125.0,106.20031
125.0,104.41401
125.0,107.984406
125.0,111.82508
125.0,109.168884
125.0,110.79325
125.0,116.46206
125.0,115.52159
125.0,115.685165
125.0,116.58895
125.0,121.84114
125.0,117.89657
125.0,117.92376
125.0,117.78808
125.0,118.789406
125.0,123.71049
125.0,128.84134
125.0,132.32452
125.0,129.80193
125.0,130.65285
125.0,126.174706
125.0,123.51719
125.0,119.188354
125.0,122.22476
125.0,115.922226
125.0,112.82988
125.0,114.16958
125.0,122.34527
125.0,119.20722
125.0,123.09343
125.0,122.786354
125.0,120.06555
125.0,119.83308
125.0,119.270775
125.0,118.90866
125.0,116.429436
125.0,116.95671
125.0,113.608505
125.0,109.07775
125.0,105.24156
125.0,104.32695
125.0,109.06873
125.0,111.19263
125.0,110.747475
125.0,112.02857
125.0,118.112625
125.0,121.397865
125.0,115.91153
125.0,121.9479
125.0,115.7354
125.0,112.195145
125.0,109.836105
125.0,105.150986
125.0,105.04931
125.0,96.73571
125.0,98.2334
125.0,109.80694
125.0,119.11345
125.0,119.94941
125.0,128.18129
125.0,127.39868
125.0,127.1809
125.0,126.76078
125.0,127.178986
125.0,124.22125
125.0,126.72096
125.0,127.26337
125.0,123.224014
125.0,118.178116
125.0,113.76046
125.0,112.23195
125.0,111.52409
125.0,110.92461
125.0,110.043434
125.0,106.03119
124.0,103.891846
123.0,102.19379
122.0,100.0165
121.0,99.23608
120.0,95.197365
119.0,96.4976
118.0,94.43322
117.0,94.97149
116.0,87.217
115.0,85.95791
114.0,91.8132
113.0,105.80079
112.0,106.16461
111.0,111.068474
110.0,112.13318
109.0,110.4878
108.0,109.01356
107.0,108.18799
106.0,109.85735
105.0,115.62362
104.0,107.59687
103.0,107.32111
102.0,109.425766
101.0,104.18048
100.0,105.22156
99.0,109.61631
98.0,109.13757
97.0,115.15252
96.0,115.88825
125.0,129.60408
125.0,123.38602
125.0,124.46556
125.0,121.25597
125.0,119.41935
125.0,110.75701
125.0,114.162926
125.0,116.94789
125.0,115.50129
125.0,121.434555
125.0,122.787926
125.0,119.52704
124.0,117.40339
123.0,110.21294
122.0,106.00976
121.0,104.19011
120.0,106.18618
119.0,108.682785
118.0,111.37918
117.0,115.30933
116.0,120.8401
115.0,119.67677
114.0,121.49854
113.0,115.148766
112.0,122.06038
125.0,110.44652
125.0,110.65277
125.0,110.43539
125.0,109.55822
125.0,109.2289
125.0,106.92008
125.0,108.22759
125.0,108.45695
125.0,112.47397
125.0,112.04064
125.0,113.53211
125.0,111.10873
125.0,112.290184
125.0,113.36909
125.0,112.80171
125.0,114.19156
125.0,115.006
125.0,114.81182
125.0,115.99132
125.0,117.91995
125.0,115.978004
125.0,114.45907
125.0,113.51701
125.0,112.239586
125.0,114.39677
125.0,114.69189
125.0,116.92794
125.0,115.080605
125.0,113.16007
125.0,112.12956
125.0,110.541534
125.0,112.173386
125.0,110.74637
125.0,112.48707
125.0,112.10098
125.0,112.053665
125.0,110.1532
125.0,111.74065
125.0,110.20351
125.0,110.200775
125.0,109.5158
125.0,109.72859
125.0,110.64892
125.0,112.50636
125.0,113.410866
125.0,113.76073
125.0,113.71721
125.0,113.41302
125.0,113.07926
125.0,114.94909
125.0,112.492874
125.0,112.7057
125.0,111.19364
125.0,110.11991
125.0,111.574036
125.0,110.34815
125.0,110.36408
125.0,107.5144
125.0,106.248146
125.0,104.73426
125.0,105.124084
125.0,106.780426
125.0,106.40447
125.0,107.656265
125.0,108.58319
125.0,109.7471
125.0,107.71713
125.0,107.50595
125.0,102.140816
125.0,101.32643
125.0,102.55054
125.0,103.609726
125.0,102.00957
125.0,103.21078
125.0,100.24805
125.0,97.29382
125.0,96.24768
125.0,98.410126
125.0,98.285774
125.0,98.898155
125.0,103.25308
125.0,102.7153
125.0,101.77526
125.0,105.07163
125.0,107.13747
125.0,109.26756
125.0,107.419815
125.0,110.8205
125.0,107.971954
125.0,105.71798
125.0,106.63104
125.0,108.80592
125.0,113.39848
125.0,114.199486
125.0,115.35619
125.0,115.085915
125.0,114.141884
125.0,113.37615
125.0,113.5863
125.0,109.91886
125.0,111.56845
125.0,108.93361
125.0,107.43189
125.0,106.15532
125.0,102.114555
125.0,99.6873
125.0,97.23068
125.0,96.37734
125.0,98.1912
125.0,96.03006
125.0,97.392555
125.0,97.842674
125.0,97.6146
125.0,104.576324
125.0,103.74066
125.0,105.761215
125.0,107.29502
125.0,110.12396
125.0,107.01958
125.0,105.482414
125.0,101.82048
125.0,104.98774
125.0,106.501495
125.0,109.2374
125.0,109.01849
125.0,106.962685
125.0,107.807
125.0,106.55476
125.0,107.46601
125.0,106.29991
125.0,103.25898
125.0,100.44534
125.0,99.26976
125.0,99.50966
124.0,97.49389
123.0,98.22111
122.0,97.63743
121.0,98.33561
120.0,97.61357
119.0,92.12923
118.0,88.63981
117.0,90.914894
116.0,89.415016
115.0,92.8684
114.0,88.97919
113.0,87.02917
112.0,94.42115
111.0,91.35659
110.0,100.60545
109.0,103.48691
108.0,97.3285
107.0,101.74072
106.0,101.03759
105.0,98.00463
104.0,100.22274
103.0,101.27
102.0,99.5886
101.0,92.873825
100.0,94.8413
99.0,90.51096
98.0,92.87642
97.0,93.72223
125.0,124.31565
125.0,119.39886
125.0,116.0031
125.0,118.6
125.0,122.47989
125.0,124.36888
125.0,127.23361
125.0,126.46584
125.0,127.143425
125.0,126.647545
125.0,124.47754
125.0,125.37071
125.0,123.74825
125.0,123.42021
125.0,126.11486
125.0,130.59784
125.0,130.88437
125.0,129.00067
125.0,127.01352
125.0,125.65319
125.0,122.65514
125.0,120.785355
125.0,117.64566
125.0,115.98853
125.0,114.39799
125.0,111.04834
124.0,110.58998
123.0,108.34065
122.0,108.16194
121.0,110.009865
120.0,105.12262
119.0,101.80739
118.0,100.08453
117.0,99.78641
116.0,100.43834
115.0,106.74308
114.0,112.714806
113.0,116.36179
112.0,116.13241
111.0,113.50023
110.0,111.719925
109.0,117.03348
108.0,117.87743
107.0,112.58833
106.0,110.56225
105.0,108.691246
104.0,109.94151
103.0,107.354385
102.0,100.34272
101.0,96.337654
100.0,86.507576
99.0,84.916916
98.0,84.05159
125.0,113.89889
125.0,112.767715
125.0,113.11805
125.0,112.178024
125.0,113.67941
125.0,115.04372
125.0,115.17909
125.0,115.98335
125.0,115.72974
125.0,114.70836
125.0,115.11097
125.0,114.74647
125.0,114.366455
125.0,114.77986
125.0,113.51803
125.0,112.797134
125.0,112.1196
125.0,112.865585
125.0,111.63473
125.0,112.93085
125.0,110.74349
125.0,109.03316
125.0,110.05022
125.0,111.67431
125.0,112.90562
125.0,113.788445
125.0,112.34601
125.0,111.89878
125.0,111.38909
125.0,112.30151
125.0,111.40181
125.0,110.14809
125.0,108.53918
125.0,109.966324
125.0,108.69245
125.0,108.72812
125.0,109.562454
125.0,109.83947
125.0,109.09357
125.0,109.401085
125.0,108.32985
125.0,107.06559
125.0,105.30344
125.0,106.009705
125.0,107.389496
125.0,105.44547
125.0,104.00514
125.0,103.51465
125.0,102.46036
125.0,103.75597
125.0,103.82229
125.0,104.3969
125.0,107.09648
125.0,108.33593
125.0,106.1581
125.0,106.895355
125.0,107.604416
125.0,108.56222
125.0,109.676025
125.0,109.84693
125.0,111.65236
125.0,109.29285
125.0,108.01776
125.0,108.787186
125.0,106.47388
125.0,105.76646
125.0,105.9799
125.0,109.35863
125.0,109.344955
125.0,109.69062
125.0,109.06986
125.0,108.79057
125.0,108.4066
125.0,109.36698
125.0,109.24363
125.0,108.97341
125.0,109.7757
125.0,109.46657
125.0,108.99339
125.0,109.622536
125.0,109.8733
125.0,110.469
125.0,112.86213
125.0,112.481026
125.0,113.00092
125.0,110.7133
125.0,111.440605
125.0,114.07191
125.0,115.119804
125.0,113.030495
125.0,113.35862
125.0,112.80008
125.0,110.36786
125.0,110.94734
125.0,109.32307
125.0,108.21457
125.0,107.8327
125.0,110.610664
125.0,109.48855
125.0,106.463
125.0,105.64268
125.0,107.36481
125.0,107.50299
125.0,109.42506
125.0,110.47616
125.0,109.87235
125.0,110.61935
125.0,111.310425
125.0,109.42639
125.0,108.3993
125.0,108.71909
125.0,108.642075
125.0,111.47798
125.0,111.12153
125.0,111.943565
125.0,109.64105
125.0,107.2482
125.0,106.39383
125.0,104.788315
125.0,103.572464
125.0,103.84488
125.0,104.54282
125.0,100.61175
125.0,100.69209
125.0,100.056786
125.0,101.535515
125.0,102.78009
125.0,104.002655
125.0,100.30162
125.0,100.74204
125.0,102.832
125.0,102.29714
125.0,103.17253
125.0,104.5479
125.0,103.249596
125.0,104.5403
125.0,102.19072
125.0,102.997345
125.0,102.96778
125.0,102.45604
125.0,107.095215
125.0,106.62435
125.0,110.19754
125.0,112.18315
125.0,112.359474
125.0,111.518776
125.0,112.57006
125.0,111.48745
125.0,112.7751
125.0,113.65518
125.0,113.561356
125.0,113.010254
125.0,109.0966
125.0,106.246635
125.0,105.18779
125.0,104.695045
125.0,103.13261
125.0,105.8863
125.0,96.21778
125.0,95.03472
125.0,94.37033
125.0,94.46855
125.0,94.19394
125.0,96.069695
125.0,88.87656
125.0,85.667076
125.0,80.93977
125.0,84.76393
125.0,83.21566
125.0,86.25828
125.0,87.8926
125.0,93.33782
125.0,94.45792
125.0,96.42959
125.0,95.99211
125.0,93.60033
125.0,96.04795
125.0,100.12573
125.0,102.38114
125.0,106.69245
125.0,111.45104
125.0,115.78583
125.0,113.98042
125.0,114.92288
125.0,110.45592
125.0,106.24616
125.0,103.44772
125.0,113.18548
125.0,112.95238
125.0,114.15316
125.0,114.464165
125.0,113.329506
125.0,115.151566
125.0,113.44214
125.0,113.23685
125.0,111.43717
125.0,111.21711
125.0,108.84714
125.0,109.54795
125.0,106.45804
125.0,106.687904
125.0,104.89075
125.0,104.41205
125.0,105.41652
125.0,105.28621
125.0,104.67501
125.0,105.01579
125.0,105.532005
125.0,105.85597
125.0,106.528824
125.0,108.61102
125.0,112.119514
125.0,113.457146
125.0,114.23889
125.0,115.21689
125.0,113.60526
125.0,113.32404
125.0,112.76114
125.0,113.029305
125.0,114.29387
125.0,114.572945
125.0,115.5859
125.0,117.08313
125.0,116.69067
125.0,113.22728
125.0,111.57119
125.0,109.087776
125.0,110.89414
125.0,113.57297
125.0,113.549385
125.0,114.78387
125.0,113.20983
125.0,113.9098
125.0,114.0185
125.0,114.724174
125.0,111.45203
125.0,110.9839
125.0,108.41642
125.0,105.18195
125.0,105.70173
125.0,105.34657
125.0,104.09637
125.0,104.19919
125.0,105.66122
125.0,107.124466
125.0,106.13185
125.0,106.24615
125.0,105.38065
125.0,107.32714
125.0,108.3863
125.0,106.79129
125.0,108.50392
125.0,107.47869
125.0,105.37834
125.0,103.101555
125.0,106.76629
125.0,107.3251
125.0,107.84456
125.0,107.09621
125.0,104.393616
125.0,108.066666
125.0,107.84039
125.0,108.90889
125.0,110.83253
125.0,113.37934
125.0,113.210976
125.0,109.97054
125.0,108.3727
125.0,108.051285
125.0,111.013336
125.0,111.9066
125.0,109.84716
125.0,108.09929
125.0,110.42486
125.0,107.940926
125.0,107.80842
125.0,108.73427
125.0,109.31373
125.0,108.68357
125.0,107.54928
125.0,103.66407
125.0,101.35591
125.0,99.71959
125.0,101.25357
125.0,100.14166
125.0,104.44786
125.0,106.654015
125.0,105.157646
125.0,102.51486
125.0,98.522675
125.0,100.53791
125.0,99.38697
125.0,101.541954
125.0,103.11575
125.0,102.85357
125.0,98.96891
125.0,97.60306
125.0,97.92566
125.0,99.53974
125.0,102.70277
125.0,104.31354
125.0,105.76653
125.0,106.757996
125.0,110.83794
125.0,108.85954
125.0,109.18886
125.0,111.59492
125.0,111.665665
125.0,106.70782
125.0,107.39775
125.0,105.15279
125.0,105.25316
125.0,106.74969
125.0,103.74135
125.0,105.9394
125.0,106.022224
125.0,104.39596
125.0,102.05099
125.0,100.87984
125.0,101.997925
125.0,108.59119
125.0,108.71607
125.0,108.26311
124.0,107.00044
123.0,104.33239
122.0,101.11876
121.0,103.60466
120.0,104.300156
119.0,107.52383
118.0,106.69328
117.0,102.899574
116.0,101.88131
115.0,98.79573
114.0,97.83638
113.0,97.535416
112.0,98.41838
111.0,97.082565
110.0,93.04248
109.0,93.64626
108.0,95.4493
107.0,100.076004
106.0,100.543396
105.0,99.01422
104.0,98.53685
103.0,97.08491
102.0,97.89126
101.0,92.96108
100.0,89.49951
99.0,87.51428
98.0,86.975006
97.0,92.36976
96.0,89.87159
123.0,119.032455
122.0,114.52697
121.0,114.85923
120.0,115.125206
119.0,114.49803
118.0,115.86295
117.0,118.74361
116.0,114.60001
115.0,118.59625
114.0,122.41913
113.0,123.58186
112.0,121.350464
111.0,115.99899
110.0,116.55196
109.0,114.267456
108.0,111.47019
125.0,109.82985
125.0,107.98823
125.0,107.0841
125.0,106.50957
125.0,108.11079
124.0,109.115005
123.0,108.040184
122.0,107.78732
121.0,105.70979
120.0,105.16426
119.0,104.34762
118.0,102.9859
117.0,101.45069
116.0,99.9991
115.0,100.875824
114.0,99.77728
113.0,100.02856
112.0,101.81974
111.0,102.22258
110.0,100.73362
109.0,99.55426
108.0,101.601974
107.0,103.145966
106.0,104.39101
105.0,104.83876
104.0,106.37841
103.0,111.83214
102.0,113.876274
101.0,112.077324
100.0,113.72782
99.0,109.041664
98.0,110.26665
97.0,107.00393
96.0,107.24298
95.0,110.07476
94.0,113.93497
93.0,110.20318
92.0,112.85131
91.0,112.51598
90.0,111.88559
89.0,110.13241
88.0,108.83273
87.0,103.35587
86.0,101.65262
85.0,104.91735
84.0,102.42903
125.0,111.07923
125.0,111.82639
125.0,110.99446
125.0,111.874
125.0,110.75063
125.0,107.34477
125.0,106.14674
125.0,105.82813
125.0,109.60396
125.0,111.17007
125.0,111.20805
125.0,109.65863
125.0,108.3235
125.0,107.474236
125.0,106.495636
125.0,104.90525
125.0,105.55113
125.0,105.27617
125.0,105.00228
125.0,103.44167
125.0,102.32115
125.0,102.466324
125.0,102.93468
125.0,104.094765
125.0,106.09319
125.0,106.665665
125.0,105.470215
125.0,107.951355
125.0,107.87331
125.0,109.13615
125.0,108.82532
125.0,111.06087
125.0,110.64323
125.0,112.14094
125.0,110.710205
125.0,109.02668
125.0,107.46062
125.0,108.230156
125.0,108.35615
125.0,109.3013
125.0,108.80244
125.0,104.600784
125.0,105.17117
124.0,106.03516
123.0,107.14934
122.0,104.75112
121.0,105.250595
120.0,103.98893
119.0,103.79687
118.0,102.74227
117.0,102.428955
116.0,101.549225
115.0,102.82925
114.0,103.2782
113.0,104.26019
112.0,106.11244
111.0,106.65796
110.0,109.336655
109.0,107.55498
108.0,106.99725
107.0,108.06967
106.0,109.025764
105.0,108.23281
104.0,108.84105
103.0,103.973175
102.0,105.872215
101.0,104.68155
100.0,106.05934
99.0,104.56788
98.0,104.31603
97.0,100.534546
96.0,100.232666
95.0,98.74932
94.0,102.47685
93.0,101.95887
92.0,101.271675
91.0,99.71218
90.0,100.85173
89.0,100.64033
88.0,100.424
87.0,99.04631
86.0,95.334076
85.0,96.76464
125.0,109.77948
125.0,110.102234
125.0,107.506065
125.0,104.50484
125.0,104.52962
125.0,104.66506
125.0,105.77032
125.0,110.24253
125.0,109.800606
125.0,107.57907
125.0,103.663666
125.0,105.76731
125.0,106.58207
125.0,108.56245
125.0,108.83108
125.0,108.33634
125.0,106.25527
125.0,106.25627
125.0,106.39317
125.0,104.91816
125.0,106.50431
125.0,107.694016
125.0,106.253555
125.0,108.181
125.0,110.4633
125.0,113.38769
125.0,114.68481
125.0,114.32918
125.0,115.16102
125.0,112.531654
125.0,109.312195
125.0,108.0351
125.0,107.44311
125.0,104.58383
125.0,104.39347
125.0,103.88265
125.0,103.748566
125.0,105.987785
125.0,107.31935
125.0,105.987045
125.0,105.46657
125.0,106.23655
125.0,106.03173
125.0,106.05454
125.0,107.2692
125.0,104.75736
125.0,101.377014
125.0,103.478195
125.0,103.75676
125.0,102.838104
125.0,102.26978
125.0,106.00482
125.0,104.65394
125.0,108.67718
125.0,110.24625
125.0,113.910736
125.0,116.39662
125.0,114.78889
125.0,117.14091
125.0,118.000946
125.0,118.32197
124.0,116.42735
123.0,118.07859
122.0,114.88779
121.0,113.17333
120.0,113.08198
119.0,108.39075
118.0,107.038795
117.0,109.90263
116.0,110.76735
115.0,108.82632
114.0,105.57036
113.0,101.96103
112.0,98.28289
111.0,97.01257
110.0,94.42526
109.0,90.45363
108.0,84.54076
107.0,83.1741
106.0,82.44158
105.0,81.699814
104.0,82.90531
103.0,80.32516
102.0,87.978516
101.0,94.2346
100.0,97.846405
99.0,96.23167
98.0,93.85084
97.0,95.23901
96.0,92.73912
95.0,91.19368
94.0,89.97221
93.0,87.322876
92.0,86.62513
91.0,85.32727
90.0,85.07312
89.0,80.38255
88.0,81.01134
87.0,81.5359
86.0,80.315605
85.0,82.28128
84.0,78.9639
83.0,77.90555
82.0,79.67488
81.0,88.26255
80.0,89.26797
79.0,86.87098
78.0,84.45139
77.0,84.05199
76.0,76.62831
75.0,78.61648
74.0,74.36189
73.0,75.3079
72.0,76.50252
71.0,77.97618
70.0,83.9639
69.0,77.23651
68.0,79.58884
67.0,75.597
66.0,74.61536
65.0,71.43108
64.0,65.3375
63.0,56.07467
62.0,56.315464
61.0,54.71044
60.0,52.716503
59.0,51.84311
58.0,50.25437
57.0,46.633083
56.0,46.42701
55.0,46.828377
54.0,47.44674
53.0,47.878666
52.0,47.482006
51.0,52.215866
125.0,112.480515
125.0,109.48193
125.0,108.957085
125.0,109.0227
125.0,108.45713
125.0,103.50573
125.0,103.82137
124.0,101.94845
123.0,100.63052
122.0,100.14184
121.0,104.269264
120.0,104.41769
119.0,100.52317
118.0,103.308105
117.0,104.3539
116.0,106.78418
115.0,108.09331
114.0,109.76076
113.0,110.18934
112.0,109.919334
111.0,107.634926
110.0,106.10292
109.0,106.50527
108.0,107.47392
107.0,109.220726
106.0,110.680984
105.0,111.06163
104.0,112.98688
103.0,114.36874
102.0,113.14531
101.0,110.61534
100.0,110.66926
99.0,111.552505
98.0,108.35225
97.0,106.07031
96.0,102.912796
95.0,105.3097
94.0,109.207825
93.0,108.89739
92.0,109.82864
91.0,111.20829
90.0,108.89517
89.0,109.63059
88.0,107.6809
87.0,108.36862
86.0,108.77344
85.0,105.57273
84.0,110.811874
83.0,113.14805
82.0,108.054825
81.0,105.979416
80.0,102.33105
79.0,102.124855
78.0,98.43151
77.0,97.84943
76.0,101.21112
75.0,98.60733
74.0,102.159706
73.0,99.51751
72.0,98.77241
71.0,98.60094
70.0,93.91654
69.0,98.271454
68.0,93.36079
67.0,89.799164
66.0,86.96456
65.0,87.58485
64.0,92.23514
63.0,93.012634
62.0,91.67957
61.0,95.11165
60.0,96.563515
59.0,102.28303
58.0,99.42037
57.0,98.894
56.0,101.21807
55.0,97.980736
54.0,105.96588
53.0,105.66308
52.0,105.07655
